EEG.AF3
4095
4083.589844
4080.897461
4087.94873
4091.410156
4096.666504
4104.358887
4101.025879
4093.718018
4094.615479
4099.743652
4099.487305
4106.538574
4116.794922
4115.256348
4106.282227
4098.589844
4093.589844
4093.461426
4108.846191
4124.743652
4128.461426
4127.94873
4121.410156
4110.769043
4120.384766
4138.846191
4120.256348
4097.307617
4115.256348
4136.538574
4139.615234
4145.128418
4144.487305
4131.410156
4127.307617
4131.282227
4134.230957
4131.410156
4123.717773
4121.666504
4123.205078
4136.025879
4148.846191
4138.846191
4131.410156
4143.974121
4144.487305
4131.282227
4132.05127
4134.615234
4130.897461
4139.102539
4157.820313
4161.922852
4149.743652
4142.692383
4143.717773
4143.589844
4145.641113
4155.384766
4162.820313
4159.487305
4153.333496
4152.436035
4151.025879
4147.563965
4148.717773
4142.307617
4127.94873
4128.333496
4143.077148
4149.615234
4150.128418
4164.230957
4177.05127
4171.794922
4157.94873
4150.128418
4151.922852
4154.871582
4152.179688
4150.128418
4156.410156
4165
4169.358887
4168.205078
4159.615234
4158.717773
4166.538574
4164.871582
4161.538574
4164.102539
4163.461426
4166.794922
4179.358887
4184.102539
4181.410156
4177.692383
4171.666504
4173.974121
4180.769043
4176.922852
4166.282227
4159.615234
4157.94873
4159.487305
4159.743652
4160.256348
4166.282227
4173.333496
4160.384766
4143.589844
4160.512695
4178.333496
4167.307617
4165.512695
4180.512695
4177.179688
4169.871582
4170.384766
4164.743652
4166.538574
4172.692383
4171.922852
4167.563965
4160.769043
4159.102539
4161.282227
4157.05127
4153.846191
4165.769043
4175.769043
4183.077148
4193.333496
4190.512695
4182.563965
4180.897461
4175.769043
4170.897461
4176.666504
4178.589844
4172.05127
4176.410156
4185.897461
4180.897461
4172.436035
4173.846191
4169.743652
4165.769043
4175.256348
4181.794922
4179.615234
4181.025879
4176.794922
4165
4159.871582
4162.436035
4170.769043
4182.179688
4181.282227
4169.230957
4162.692383
4164.102539
4164.487305
4164.230957
4162.94873
4159.102539
4158.333496
4160.641113
4162.94873
4164.743652
4164.743652
4162.307617
4155.769043
4149.743652
4154.487305
4167.179688
4178.589844
4176.922852
4162.179688
4158.717773
4168.846191
4164.615234
4157.563965
4169.615234
4176.922852
4173.846191
4172.436035
4165.384766
4161.794922
4175.897461
4189.230957
4184.487305
4179.743652
4187.05127
4195.256348
4190.897461
4179.615234
4181.666504
4191.282227
4189.871582
4186.025879
4193.846191
4199.615234
4196.282227
4203.461426
4221.538574
4223.589844
4203.589844
4188.589844
4190.512695
4199.871582
4209.743652
4211.410156
4206.025879
4202.307617
4196.666504
4191.025879
4190
4187.820313
4187.563965
4193.333496
4194.230957
4186.025879
4186.538574
4198.461426
4195.641113
4175.384766
4171.794922
4185.384766
4183.846191
4180
4188.846191
4186.282227
4171.538574
4171.282227
4175.128418
4167.179688
4164.615234
4172.05127
4175.769043
4176.794922
4182.692383
4193.717773
4200.256348
4192.307617
4177.820313
4174.871582
4179.230957
4175.897461
4174.743652
4186.153809
4190
4181.282227
4183.077148
4196.025879
4200.128418
4201.922852
4207.820313
4192.563965
4165.256348
4161.794922
4169.358887
4155.128418
4132.692383
4123.205078
4113.717773
4095.256348
4075.769287
4073.461426
4081.666748
4073.589844
4062.05127
4069.230713
4078.205078
4070.897461
4054.358887
4038.205078
4031.538574
4042.94873
4057.307617
4057.692383
4055.256348
4060.128174
4057.820557
4047.564209
4053.974365
4063.205078
4056.025635
4052.435791
4062.820557
4070.641113
4066.923096
4057.05127
4054.743652
4062.307617
4063.333252
4061.923096
4074.358887
4083.846191
4083.718018
4091.153809
4096.794922
4086.538574
4086.538574
4100
4096.666504
4088.974365
4100.256348
4107.820313
4100.641113
4099.871582
4102.307617
4096.025879
4090.128174
4092.564209
4106.025879
4125.641113
4134.358887
4128.333496
4130.897461
4136.410156
4123.461426
4128.846191
4169.358887
4186.282227
4169.230957
4162.307617
4164.358887
4158.077148
4146.025879
4123.589844
4109.102539
4117.820313
4124.102539
4122.820313
4127.179688
4125.384766
4117.05127
4122.820313
4128.974121
4117.94873
4109.871582
4113.589844
4117.179688
4114.743652
4112.436035
4116.410156
4119.358887
4111.153809
4108.589844
4117.692383
4117.94873
4113.846191
4117.692383
4115.641113
4112.436035
4123.461426
4129.102539
4121.538574
4121.538574
4129.615234
4135
4143.077148
4149.230957
4148.717773
4154.871582
4161.666504
4157.436035
4156.410156
4162.820313
4166.410156
4166.025879
4164.871582
4160.641113
4161.538574
4167.692383
4167.820313
4162.436035
4163.333496
4171.922852
4161.282227
4143.077148
4153.077148
4156.666504
4133.077148
4145
4197.563965
4216.538574
4213.205078
4236.666504
4255.897461
4253.333496
4252.94873
4251.538574
4243.333496
4242.05127
4240.256348
4225.512695
4215.256348
4220.512695
4228.461426
4229.487305
4230.641113
4239.358887
4246.153809
4229.102539
4212.94873
4236.410156
4268.589844
4280.384766
4294.230957
4313.461426
4318.589844
4322.05127
4337.563965
4360.256348
4386.538574
4402.436035
4396.025879
4375.769043
4367.307617
4372.820313
4367.94873
4356.282227
4352.05127
4353.461426
4355.769043
4352.820313
4345
4345.641113
4350.384766
4351.153809
4347.94873
4337.692383
4329.358887
4328.077148
4324.487305
4320.256348
4327.05127
4316.153809
4285.769043
4291.922852
4328.333496
4348.333496
4350.384766
4353.077148
4353.461426
4351.538574
4351.410156
4348.205078
4345
4340.384766
4340.512695
4340.769043
4327.692383
4320.384766
4328.717773
4331.025879
4319.615234
4309.871582
4306.410156
4303.846191
4307.05127
4312.179688
4311.410156
4306.153809
4300.128418
4299.871582
4306.922852
4306.794922
4304.102539
4305.769043
4298.717773
4291.922852
4299.358887
4310.256348
4310.384766
4305.384766
4298.461426
4294.871582
4294.230957
4289.230957
4290.897461
4298.589844
4304.358887
4306.794922
4303.333496
4297.05127
4292.05127
4295.128418
4299.615234
4296.025879
4287.563965
4282.05127
4276.282227
4269.871582
4272.563965
4276.538574
4272.436035
4267.563965
4266.794922
4271.666504
4276.666504
4269.487305
4260.641113
4260.769043
4260.769043
4262.307617
4276.538574
4292.820313
4299.358887
4298.205078
4288.974121
4283.461426
4285.769043
4280.256348
4263.589844
4257.436035
4266.410156
4272.94873
4269.615234
4261.794922
4256.153809
4247.94873
4241.666504
4249.871582
4258.461426
4256.025879
4255.128418
4258.077148
4258.077148
4256.794922
4257.307617
4255.128418
4250.769043
4250.128418
4253.589844
4255.769043
4254.487305
4254.743652
4252.692383
4257.94873
4270.897461
4272.692383
4265.897461
4256.794922
4249.102539
4246.666504
4249.743652
4262.692383
4278.717773
4277.307617
4269.102539
4276.025879
4273.333496
4256.025879
4250
4253.077148
4255
4277.94873
4322.05127
4342.436035
4341.153809
4347.820313
4352.820313
4352.692383
4373.717773
4401.153809
4407.307617
4409.743652
4416.794922
4407.307617
4382.94873
4366.922852
4360
4361.025879
4375.512695
4382.436035
4370.256348
4352.563965
4325.897461
4287.563965
4260.769043
4245.256348
4238.461426
4242.94873
4238.205078
4230.512695
4222.05127
4191.922852
4165.384766
4168.589844
4171.025879
4154.615234
4143.846191
4149.358887
4153.846191
4138.461426
4115.128418
4104.743652
4106.666504
4115.384766
4122.692383
4120
4115.384766
4116.153809
4120
4127.94873
4135.512695
4136.794922
4137.563965
4140.897461
4141.282227
4136.538574
4128.461426
4127.307617
4138.333496
4150.769043
4150.641113
4147.820313
4147.05127
4147.563965
4147.179688
4131.538574
4113.846191
4112.05127
4115.512695
4122.05127
4137.563965
4152.05127
4160.128418
4164.871582
4163.461426
4163.589844
4160.897461
4148.461426
4142.692383
4146.153809
4148.974121
4148.846191
4151.538574
4158.077148
4162.05127
4161.922852
4158.846191
4161.666504
4157.563965
4142.05127
4150.641113
4176.153809
4181.922852
4177.94873
4181.538574
4177.94873
4179.615234
4196.282227
4199.743652
4187.94873
4181.282227
4181.282227
4177.94873
4173.589844
4176.025879
4178.717773
4180.641113
4187.179688
4188.589844
4180.512695
4175.128418
4185.256348
4200.641113
4196.153809
4185.897461
4190.256348
4195.384766
4196.025879
4198.461426
4196.538574
4191.410156
4190.897461
4196.153809
4207.307617
4214.615234
4212.94873
4204.615234
4193.717773
4192.820313
4198.974121
4193.461426
4193.846191
4210.897461
4211.153809
4196.538574
4193.205078
4197.94873
4202.563965
4211.282227
4214.871582
4216.922852
4225.256348
4219.487305
4198.461426
4191.410156
4199.487305
4197.179688
4195.128418
4212.179688
4228.717773
4231.025879
4224.871582
4216.410156
4208.205078
4206.025879
4213.077148
4216.666504
4210.897461
4202.692383
4200.256348
4200.256348
4203.333496
4212.436035
4219.487305
4231.410156
4234.358887
4217.94873
4214.871582
4231.153809
4227.05127
4208.589844
4215
4222.179688
4216.666504
4227.820313
4243.974121
4243.974121
4240.384766
4243.461426
4239.102539
4229.743652
4222.05127
4220.384766
4225.128418
4224.230957
4223.077148
4233.846191
4243.205078
4239.487305
4235.769043
4232.436035
4223.974121
4221.794922
4228.461426
4231.282227
4236.410156
4242.820313
4237.307617
4233.333496
4251.282227
4281.922852
4304.615234
4326.282227
4356.153809
4383.974121
4405
4421.538574
4438.461426
4453.077148
4459.615234
4452.05127
4435.512695
4431.025879
4448.846191
4462.307617
4454.743652
4448.846191
4444.358887
4425
4417.05127
4428.461426
4427.05127
4418.717773
4427.94873
4432.307617
4416.025879
4402.692383
4406.538574
4410
4401.922852
4398.846191
4408.589844
4412.179688
4403.333496
4391.153809
4382.820313
4385.769043
4392.05127
4384.871582
4377.563965
4379.102539
4377.05127
4376.794922
4376.153809
4365.641113
4361.025879
4364.487305
4353.333496
4341.025879
4342.820313
4337.820313
4330.897461
4327.94873
4319.871582
4324.358887
4339.487305
4326.282227
4305
4318.205078
4330.641113
4315.256348
4297.436035
4286.794922
4284.230957
4291.153809
4290.384766
4289.358887
4316.666504
4343.589844
4329.871582
4304.358887
4296.153809
4287.307617
4266.410156
4249.871582
4247.05127
4256.666504
4279.102539
4305.897461
4314.743652
4294.743652
4261.410156
4250.256348
4258.205078
4241.025879
4224.487305
4253.461426
4287.94873
4289.487305
4284.743652
4281.538574
4259.358887
4221.538574
4186.282227
4175.641113
4186.666504
4196.282227
4198.974121
4212.692383
4235.897461
4226.794922
4190
4162.94873
4136.153809
4107.94873
4103.333496
4106.666504
4101.153809
4103.461426
4111.666504
4120.769043
4129.871582
4117.05127
4081.923096
4059.615479
4054.487061
4050.897461
4056.410156
4070.384521
4071.794922
4065.128174
4071.410156
4078.333252
4076.281982
4067.05127
4060.641113
4077.05127
4079.102539
4060.769287
4080.512939
4118.974121
4120.641113
4117.307617
4131.282227
4134.230957
4128.846191
4115.256348
4097.94873
4096.666504
4094.871826
4091.410156
4103.974121
4124.358887
4138.333496
4141.282227
4132.94873
4120.512695
4115
4120.512695
4120
4114.871582
4126.282227
4133.205078
4130.512695
4134.358887
4126.922852
4112.307617
4116.410156
4114.358887
4103.077148
4113.717773
4122.563965
4115.769043
4117.05127
4119.230957
4116.153809
4116.794922
4115.897461
4108.077148
4099.358887
4097.94873
4101.666504
4103.333496
4100.512695
4101.025879
4101.666504
4102.563965
4111.794922
4121.922852
4129.871582
4135.128418
4133.717773
4129.743652
4134.102539
